unit_id,date,shift_start,shift_end,planned_people,overtime_allowed
U002736,2025-11-18,22:00,06:00,5,False
U002737,2025-11-19,14:00,22:00,5,True
U002738,2025-11-30,14:00,22:00,3,True
U002739,2025-11-23,06:00,14:00,8,False
U002740,2025-11-30,06:00,14:00,11,False
U002741,2025-12-11,14:00,22:00,4,False
U002742,2025-11-26,06:00,14:00,2,False
U002743,2025-11-30,22:00,06:00,11,False
U002744,2025-11-25,14:00,22:00,9,False
U002745,2025-12-05,06:00,14:00,18,False
U002746,2025-11-29,22:00,06:00,6,True
U002747,2025-11-15,06:00,14:00,8,False
U002748,2025-11-27,22:00,06:00,14,False
U002749,2025-11-27,06:00,14:00,8,False
U002750,2025-11-21,06:00,14:00,14,False
U002751,2025-12-11,14:00,22:00,4,True
U002752,2025-11-22,22:00,06:00,21,False
U002753,2025-12-09,22:00,06:00,13,False
U002754,2025-12-01,22:00,06:00,5,False
U002755,2025-11-30,14:00,22:00,20,False
U002756,2025-12-09,14:00,22:00,22,False
U002757,2025-12-13,14:00,22:00,10,False
U002758,2025-12-02,06:00,14:00,5,True
U002759,2025-12-07,14:00,22:00,11,False
U002760,2025-11-19,06:00,14:00,13,True
U002761,2025-12-08,14:00,22:00,10,False
U002762,2025-12-10,06:00,14:00,15,False
U002763,2025-11-23,14:00,22:00,12,False
U002764,2025-11-29,22:00,06:00,5,False
U002765,2025-12-11,22:00,06:00,16,False
U002766,2025-11-22,22:00,06:00,5,True
U002767,2025-12-07,14:00,22:00,12,False
U002768,2025-12-13,06:00,14:00,14,False
U002769,2025-11-24,14:00,22:00,20,True
U002770,2025-11-22,22:00,06:00,11,False
U002771,2025-12-10,14:00,22:00,8,False
U002772,2025-12-11,06:00,14:00,13,False
U002773,2025-11-26,14:00,22:00,21,False
U002774,2025-11-19,14:00,22:00,4,False
U002775,2025-11-24,22:00,06:00,16,True
U002776,2025-11-27,06:00,14:00,6,False
U002777,2025-11-24,22:00,06:00,14,False
U002778,2025-11-25,22:00,06:00,8,True
U002779,2025-12-01,06:00,14:00,12,False
U002780,2025-11-29,14:00,22:00,10,False
U002781,2025-11-17,14:00,22:00,8,True
U002782,2025-11-19,22:00,06:00,10,False
U002783,2025-11-21,06:00,14:00,16,False
U002784,2025-11-16,06:00,14:00,16,False
U002785,2025-11-14,14:00,22:00,17,False
U002786,2025-12-01,14:00,22:00,11,False
U002787,2025-12-06,14:00,22:00,11,False
U002788,2025-11-29,22:00,06:00,16,False
U002789,2025-11-16,22:00,06:00,12,True
U002790,2025-12-05,14:00,22:00,7,False
U002791,2025-11-22,14:00,22:00,14,False
U002792,2025-12-01,14:00,22:00,3,False
U002793,2025-11-14,06:00,14:00,7,True
U002794,2025-11-29,06:00,14:00,9,False
U002795,2025-12-09,14:00,22:00,8,True
U002796,2025-12-13,22:00,06:00,6,False
U002797,2025-11-23,22:00,06:00,14,False
U002798,2025-11-25,22:00,06:00,4,False
U002799,2025-12-08,06:00,14:00,3,False
U002800,2025-11-20,22:00,06:00,4,False
U002801,2025-11-20,06:00,14:00,6,False
U002802,2025-12-12,22:00,06:00,18,False
U002803,2025-11-22,14:00,22:00,3,False
U002804,2025-12-04,06:00,14:00,3,True
U002805,2025-12-07,22:00,06:00,6,False
U002806,2025-11-29,14:00,22:00,2,False
U002807,2025-11-15,06:00,14:00,3,False
U002808,2025-11-18,06:00,14:00,9,True
U002809,2025-11-18,22:00,06:00,13,True
U002810,2025-11-30,22:00,06:00,5,False
U002811,2025-11-29,14:00,22:00,8,False
U002812,2025-11-17,14:00,22:00,11,False
U002813,2025-11-24,06:00,14:00,7,False
U002814,2025-12-06,14:00,22:00,12,True
U002815,2025-12-01,14:00,22:00,7,False
U002816,2025-11-19,14:00,22:00,7,True
U002817,2025-12-04,22:00,06:00,16,False
U002818,2025-12-11,22:00,06:00,14,False
U002819,2025-11-18,06:00,14:00,5,False
U002820,2025-11-30,22:00,06:00,9,False
U002821,2025-11-27,14:00,22:00,5,False
U002822,2025-11-14,22:00,06:00,20,False
U002823,2025-11-21,22:00,06:00,3,True
U002824,2025-12-11,06:00,14:00,16,False
U002825,2025-12-05,14:00,22:00,3,False
U002826,2025-11-24,06:00,14:00,17,False
U002827,2025-11-20,14:00,22:00,12,False
U002828,2025-12-12,22:00,06:00,17,True
U002829,2025-11-20,06:00,14:00,16,False
U002830,2025-11-19,22:00,06:00,6,False
U002831,2025-11-29,14:00,22:00,5,False
U002832,2025-12-09,06:00,14:00,18,True
U002833,2025-12-03,14:00,22:00,16,False
U002834,2025-11-29,22:00,06:00,7,False
U002835,2025-11-24,14:00,22:00,13,False
U002836,2025-11-25,06:00,14:00,15,False
U002837,2025-12-04,22:00,06:00,9,False
U002838,2025-11-19,14:00,22:00,3,False
U002839,2025-12-13,14:00,22:00,11,True
U002840,2025-11-24,22:00,06:00,4,True
U002841,2025-11-25,22:00,06:00,13,False
U002842,2025-12-05,14:00,22:00,15,False
U002843,2025-12-01,06:00,14:00,7,False
U002844,2025-11-19,22:00,06:00,14,False
U002845,2025-12-12,22:00,06:00,2,False
U002846,2025-12-01,22:00,06:00,9,True
U002847,2025-11-23,14:00,22:00,5,False
U002848,2025-12-07,06:00,14:00,7,False
U002849,2025-11-14,22:00,06:00,14,False
U002850,2025-11-25,22:00,06:00,3,False
U002851,2025-12-03,06:00,14:00,15,True
U002852,2025-11-16,14:00,22:00,16,False
U002853,2025-12-10,06:00,14:00,17,False
U002854,2025-11-19,14:00,22:00,9,False
U002855,2025-11-22,22:00,06:00,8,False
U002856,2025-11-21,06:00,14:00,4,False
U002857,2025-11-15,22:00,06:00,9,True
U002858,2025-11-14,22:00,06:00,7,True
U002859,2025-11-24,14:00,22:00,17,False
U002860,2025-11-15,06:00,14:00,9,False
U002861,2025-11-22,22:00,06:00,16,False
U002862,2025-11-18,14:00,22:00,20,False
U002863,2025-12-04,06:00,14:00,7,True
U002864,2025-12-02,14:00,22:00,8,False
U002865,2025-11-15,22:00,06:00,11,False
U002866,2025-11-24,06:00,14:00,3,False
U002867,2025-11-28,06:00,14:00,15,False
U002868,2025-12-04,06:00,14:00,9,False
U002869,2025-12-09,14:00,22:00,12,False
U002870,2025-12-04,14:00,22:00,7,False
U002871,2025-11-16,14:00,22:00,13,False
U002872,2025-12-09,06:00,14:00,5,False
U002873,2025-12-13,22:00,06:00,5,False
U002874,2025-12-07,14:00,22:00,12,False
U002875,2025-12-01,22:00,06:00,18,False
U002876,2025-11-26,22:00,06:00,17,True
U002877,2025-11-15,22:00,06:00,21,True
U002878,2025-11-15,22:00,06:00,15,False
U002879,2025-12-07,14:00,22:00,10,False
U002880,2025-12-10,22:00,06:00,11,False
U002881,2025-11-16,14:00,22:00,16,True
U002882,2025-12-04,14:00,22:00,9,False
U002883,2025-11-30,22:00,06:00,13,False
U002884,2025-11-18,06:00,14:00,10,True
U002885,2025-11-22,22:00,06:00,15,False
U002886,2025-11-25,14:00,22:00,16,False
U002887,2025-11-22,06:00,14:00,14,True
U002888,2025-12-06,14:00,22:00,3,False
U002889,2025-11-16,06:00,14:00,15,False
U002890,2025-11-29,22:00,06:00,4,False
U002891,2025-11-24,22:00,06:00,4,False
U002892,2025-11-28,14:00,22:00,8,False
U002893,2025-11-24,06:00,14:00,15,False
U002894,2025-12-02,14:00,22:00,15,False
U002895,2025-12-12,14:00,22:00,12,True
U002896,2025-12-07,22:00,06:00,4,False
U002897,2025-12-06,14:00,22:00,16,False
U002898,2025-12-07,06:00,14:00,9,False
U002899,2025-11-23,14:00,22:00,17,False
U002900,2025-12-01,06:00,14:00,15,False
U002901,2025-11-23,14:00,22:00,11,False
U002902,2025-11-20,22:00,06:00,3,True
U002903,2025-12-01,14:00,22:00,15,False
U002904,2025-12-08,22:00,06:00,16,False
U002905,2025-11-30,06:00,14:00,4,False
U002906,2025-11-30,14:00,22:00,15,False
U002907,2025-12-12,22:00,06:00,12,False
U002908,2025-11-15,06:00,14:00,6,False
U002909,2025-11-19,22:00,06:00,8,False
U002910,2025-11-18,06:00,14:00,12,True
U002911,2025-11-26,22:00,06:00,7,True
U002912,2025-11-28,06:00,14:00,16,True
U002913,2025-11-17,14:00,22:00,5,False
U002914,2025-12-01,06:00,14:00,10,False
U002915,2025-11-21,06:00,14:00,5,False
U002916,2025-12-09,22:00,06:00,4,False
U002917,2025-11-30,22:00,06:00,9,True
U002918,2025-11-26,22:00,06:00,2,False
U002919,2025-11-21,06:00,14:00,14,False
U002920,2025-12-02,06:00,14:00,3,False
U002921,2025-12-11,06:00,14:00,12,False
U002922,2025-12-12,22:00,06:00,11,True
U002923,2025-12-09,06:00,14:00,10,False
U002924,2025-11-27,22:00,06:00,3,False
U002925,2025-12-10,06:00,14:00,3,False
U002926,2025-12-02,22:00,06:00,3,True
U002927,2025-11-28,22:00,06:00,7,True
U002928,2025-11-28,22:00,06:00,11,False
U002929,2025-11-19,14:00,22:00,2,False
U002930,2025-12-02,22:00,06:00,12,True
U002931,2025-12-09,06:00,14:00,17,False
U002932,2025-11-15,06:00,14:00,6,False
U002933,2025-11-18,06:00,14:00,18,False
U002934,2025-12-06,22:00,06:00,5,False
U002935,2025-12-11,22:00,06:00,11,True
U002936,2025-12-11,14:00,22:00,6,True
U002937,2025-12-07,14:00,22:00,8,False
U002938,2025-12-10,14:00,22:00,15,True
U002939,2025-11-20,14:00,22:00,4,False
U002940,2025-11-23,22:00,06:00,14,False
U002941,2025-12-07,14:00,22:00,3,True
U002942,2025-12-08,06:00,14:00,9,False
U002943,2025-11-17,06:00,14:00,7,True
U002944,2025-11-27,06:00,14:00,3,False
U002945,2025-12-07,06:00,14:00,13,False
U002946,2025-12-06,22:00,06:00,3,False
U002947,2025-11-24,14:00,22:00,8,False
U002948,2025-11-18,14:00,22:00,20,False
U002949,2025-11-30,06:00,14:00,5,False
U002950,2025-11-28,06:00,14:00,6,False
U002951,2025-11-26,06:00,14:00,16,False
U002952,2025-11-16,14:00,22:00,15,True
U002953,2025-12-04,22:00,06:00,7,False
U002954,2025-11-18,14:00,22:00,13,True
U002955,2025-11-18,14:00,22:00,19,False
U002956,2025-11-16,14:00,22:00,14,False
U002957,2025-11-19,14:00,22:00,7,False
U002958,2025-12-04,14:00,22:00,21,False
U002959,2025-11-20,22:00,06:00,11,False
U002960,2025-11-25,14:00,22:00,21,False
U002961,2025-11-18,06:00,14:00,10,True
U002962,2025-11-24,06:00,14:00,12,False
U002963,2025-12-01,22:00,06:00,10,False
U002964,2025-11-27,06:00,14:00,10,False
U002965,2025-12-13,06:00,14:00,9,True
U002966,2025-12-09,14:00,22:00,5,False
U002967,2025-12-11,06:00,14:00,20,False
U002968,2025-11-23,06:00,14:00,2,False
U002969,2025-11-27,14:00,22:00,16,True
U002970,2025-11-29,06:00,14:00,22,True
U002971,2025-11-15,14:00,22:00,6,False
U002972,2025-12-13,14:00,22:00,19,False
U002973,2025-12-06,14:00,22:00,13,False
U002974,2025-12-04,06:00,14:00,18,False
U002975,2025-12-01,14:00,22:00,4,False
U002976,2025-12-03,22:00,06:00,5,True
U002977,2025-12-11,06:00,14:00,13,True
U002978,2025-11-17,22:00,06:00,20,False
U002979,2025-11-25,22:00,06:00,8,False
U002980,2025-11-27,22:00,06:00,11,True
U002981,2025-11-29,22:00,06:00,12,False
U002982,2025-11-14,22:00,06:00,10,False
U002983,2025-11-20,22:00,06:00,5,True
U002984,2025-12-04,14:00,22:00,6,False
U002985,2025-11-22,22:00,06:00,23,False
U002986,2025-11-19,22:00,06:00,3,False
U002987,2025-11-29,22:00,06:00,14,False
U002988,2025-11-26,06:00,14:00,2,False
U002989,2025-11-29,06:00,14:00,4,True
U002990,2025-12-03,06:00,14:00,10,False
U002991,2025-12-09,06:00,14:00,13,True
U002992,2025-12-12,06:00,14:00,7,False
U002993,2025-11-27,14:00,22:00,9,False
U002994,2025-11-19,22:00,06:00,10,False
U002995,2025-11-20,06:00,14:00,18,False
U002996,2025-11-20,22:00,06:00,13,False
U002997,2025-11-16,06:00,14:00,7,False
U002998,2025-12-10,22:00,06:00,9,False
U002999,2025-12-13,06:00,14:00,15,True
U003000,2025-12-02,06:00,14:00,5,False
U003001,2025-11-16,22:00,06:00,8,True
U003002,2025-11-22,14:00,22:00,15,False
U003003,2025-12-05,22:00,06:00,2,False
U003004,2025-12-03,22:00,06:00,6,True
U003005,2025-12-11,22:00,06:00,14,True
U003006,2025-12-13,06:00,14:00,10,True
U003007,2025-12-07,14:00,22:00,8,False
U003008,2025-12-07,22:00,06:00,24,False
U003009,2025-12-10,22:00,06:00,4,True
U003010,2025-11-24,22:00,06:00,8,True
U003011,2025-12-04,14:00,22:00,10,False
U003012,2025-11-24,14:00,22:00,3,False
U003013,2025-11-24,22:00,06:00,10,False
U003014,2025-11-17,22:00,06:00,19,False
U003015,2025-12-13,06:00,14:00,9,False
U003016,2025-12-01,14:00,22:00,7,True
U003017,2025-11-16,22:00,06:00,5,False
U003018,2025-12-07,06:00,14:00,6,True
U003019,2025-12-12,14:00,22:00,4,False
U003020,2025-12-12,06:00,14:00,9,True
U003021,2025-11-15,22:00,06:00,5,True
U003022,2025-11-27,06:00,14:00,7,True
U003023,2025-11-27,06:00,14:00,7,False
U003024,2025-11-22,22:00,06:00,2,False
U003025,2025-12-05,14:00,22:00,16,False
U003026,2025-12-01,06:00,14:00,10,True
U003027,2025-11-25,14:00,22:00,6,True
U003028,2025-12-03,22:00,06:00,17,True
U003029,2025-11-16,06:00,14:00,2,False
U003030,2025-12-13,14:00,22:00,18,False
U003031,2025-12-01,22:00,06:00,17,True
U003032,2025-11-24,22:00,06:00,8,False
U003033,2025-11-26,14:00,22:00,8,False
U003034,2025-11-28,22:00,06:00,6,False
U003035,2025-11-25,22:00,06:00,6,False
U003036,2025-12-03,22:00,06:00,15,True
U003037,2025-11-20,22:00,06:00,4,False
U003038,2025-11-23,22:00,06:00,4,True
U003039,2025-11-24,22:00,06:00,3,False
U003040,2025-11-29,14:00,22:00,3,False
U003041,2025-12-12,06:00,14:00,11,True
U003042,2025-12-10,06:00,14:00,5,False
U003043,2025-11-21,22:00,06:00,12,True
U003044,2025-12-01,14:00,22:00,14,False
U003045,2025-11-18,22:00,06:00,3,False
U003046,2025-11-27,14:00,22:00,15,False
U003047,2025-12-05,14:00,22:00,12,True
U003048,2025-12-10,22:00,06:00,6,False
U003049,2025-11-18,22:00,06:00,8,False
U003050,2025-11-30,14:00,22:00,14,True
U003051,2025-11-18,22:00,06:00,3,False
U003052,2025-11-25,22:00,06:00,14,False
U003053,2025-12-11,06:00,14:00,10,True
U003054,2025-11-27,22:00,06:00,6,True
U003055,2025-11-17,22:00,06:00,16,False
U003056,2025-11-30,06:00,14:00,6,False
U003057,2025-11-17,22:00,06:00,19,False
U003058,2025-12-13,22:00,06:00,5,False
U003059,2025-11-15,22:00,06:00,11,True
U003060,2025-11-20,06:00,14:00,19,False
U003061,2025-12-06,22:00,06:00,9,False
U003062,2025-12-04,22:00,06:00,2,True
U003063,2025-11-30,14:00,22:00,7,True
U003064,2025-11-21,06:00,14:00,13,False
U003065,2025-11-27,06:00,14:00,15,True
U003066,2025-11-16,22:00,06:00,14,False
U003067,2025-12-08,06:00,14:00,4,False
U003068,2025-11-27,06:00,14:00,13,False
U003069,2025-11-29,22:00,06:00,11,False
U003070,2025-11-25,22:00,06:00,19,False
U003071,2025-12-12,22:00,06:00,8,False
U003072,2025-11-22,06:00,14:00,9,False
U003073,2025-11-24,22:00,06:00,3,True
U003074,2025-11-18,06:00,14:00,15,False
U003075,2025-12-05,06:00,14:00,7,True
U003076,2025-11-23,06:00,14:00,10,False
U003077,2025-11-23,22:00,06:00,12,False
U003078,2025-11-21,06:00,14:00,4,False
U003079,2025-12-10,06:00,14:00,2,False
U003080,2025-12-05,22:00,06:00,7,False
U003081,2025-12-09,22:00,06:00,9,False
U003082,2025-12-10,06:00,14:00,4,False
U003083,2025-11-24,06:00,14:00,16,True
U003084,2025-11-23,14:00,22:00,4,True
U003085,2025-12-06,22:00,06:00,13,False
U003086,2025-11-22,22:00,06:00,7,True
U003087,2025-12-06,22:00,06:00,15,False
U003088,2025-12-04,22:00,06:00,11,False
U003089,2025-12-10,14:00,22:00,3,False
U003090,2025-11-24,22:00,06:00,20,False
U003091,2025-12-03,06:00,14:00,8,True
U003092,2025-12-03,06:00,14:00,19,False
U003093,2025-11-16,14:00,22:00,6,False
U003094,2025-11-23,22:00,06:00,14,False
U003095,2025-11-18,22:00,06:00,11,True
U003096,2025-12-13,22:00,06:00,9,False
U003097,2025-12-13,14:00,22:00,19,True
U003098,2025-12-13,06:00,14:00,3,True
U003099,2025-11-17,22:00,06:00,3,False
U003100,2025-11-28,06:00,14:00,23,False
U003101,2025-11-30,14:00,22:00,13,False
U003102,2025-11-22,22:00,06:00,4,False
U003103,2025-11-18,06:00,14:00,5,False
U003104,2025-11-29,06:00,14:00,10,False
U003105,2025-11-17,14:00,22:00,7,True
U003106,2025-12-02,22:00,06:00,5,False
U003107,2025-12-13,06:00,14:00,3,False
U003108,2025-11-22,06:00,14:00,5,False
U003109,2025-12-08,22:00,06:00,3,True
U003110,2025-11-22,22:00,06:00,3,True
U003111,2025-12-03,22:00,06:00,6,False
U003112,2025-11-17,06:00,14:00,9,False
U003113,2025-12-12,14:00,22:00,12,False
U003114,2025-12-06,14:00,22:00,16,True
U003115,2025-11-25,14:00,22:00,8,False
U003116,2025-11-27,14:00,22:00,4,False
U003117,2025-11-21,14:00,22:00,20,False
U003118,2025-11-17,14:00,22:00,18,False
U003119,2025-12-05,06:00,14:00,21,False
U003120,2025-11-20,06:00,14:00,6,False
U003121,2025-11-25,06:00,14:00,6,False
U003122,2025-11-28,22:00,06:00,7,False
U003123,2025-11-26,22:00,06:00,7,False
U003124,2025-12-03,06:00,14:00,20,False
U003125,2025-12-03,06:00,14:00,5,True
U003126,2025-11-17,14:00,22:00,9,False
U003127,2025-12-10,14:00,22:00,11,True
U003128,2025-11-19,06:00,14:00,7,False
U003129,2025-11-19,22:00,06:00,15,True
U003130,2025-12-08,22:00,06:00,7,False
U003131,2025-11-22,06:00,14:00,12,False
U003132,2025-11-23,06:00,14:00,8,False
U003133,2025-12-05,22:00,06:00,13,False
U003134,2025-11-24,14:00,22:00,12,False
U003135,2025-12-07,22:00,06:00,2,True
U003136,2025-11-17,22:00,06:00,8,False
U003137,2025-12-04,06:00,14:00,20,False
U003138,2025-11-15,22:00,06:00,3,False
U003139,2025-12-13,14:00,22:00,8,True
U003140,2025-12-06,22:00,06:00,7,False
U003141,2025-11-30,06:00,14:00,12,True
U003142,2025-11-15,22:00,06:00,2,True
U003143,2025-12-11,14:00,22:00,8,False
U003144,2025-11-23,14:00,22:00,20,False
U003145,2025-12-12,22:00,06:00,8,True
U003146,2025-11-27,06:00,14:00,8,False
U003147,2025-11-20,14:00,22:00,9,False
U003148,2025-12-01,06:00,14:00,13,False
U003149,2025-12-04,14:00,22:00,10,True
U003150,2025-12-08,14:00,22:00,12,True
U003151,2025-12-01,14:00,22:00,8,True
U003152,2025-11-27,22:00,06:00,6,True
U003153,2025-12-05,22:00,06:00,14,True
U003154,2025-11-21,06:00,14:00,8,True
U003155,2025-11-17,14:00,22:00,5,False
U003156,2025-12-03,14:00,22:00,6,False
U003157,2025-12-02,06:00,14:00,14,False
U003158,2025-12-12,06:00,14:00,9,False
U003159,2025-11-30,22:00,06:00,15,True
U003160,2025-11-27,06:00,14:00,7,False
U003161,2025-12-03,14:00,22:00,6,False
U003162,2025-11-27,14:00,22:00,14,True
U003163,2025-11-30,14:00,22:00,15,True
U003164,2025-11-22,06:00,14:00,11,False
U003165,2025-12-09,22:00,06:00,7,True
U003166,2025-12-09,14:00,22:00,6,False
U003167,2025-11-17,14:00,22:00,6,True
U003168,2025-12-11,06:00,14:00,5,False
U003169,2025-12-04,22:00,06:00,15,False
U003170,2025-11-23,22:00,06:00,8,False
U003171,2025-11-24,06:00,14:00,18,False
U003172,2025-12-07,06:00,14:00,18,False
U003173,2025-11-16,06:00,14:00,7,False
U003174,2025-11-15,14:00,22:00,16,False
U003175,2025-11-17,06:00,14:00,10,False
U003176,2025-12-10,22:00,06:00,13,False
U003177,2025-12-02,06:00,14:00,12,True
U003178,2025-12-06,06:00,14:00,5,False
U003179,2025-11-17,06:00,14:00,16,True
U003180,2025-12-04,14:00,22:00,2,True
U003181,2025-11-28,06:00,14:00,8,False
U003182,2025-11-16,14:00,22:00,5,False
U003183,2025-11-24,14:00,22:00,6,False
U003184,2025-11-24,22:00,06:00,8,False
U003185,2025-12-07,14:00,22:00,3,True
U003186,2025-12-09,06:00,14:00,7,False
U003187,2025-12-08,14:00,22:00,11,False
U003188,2025-12-09,06:00,14:00,14,False
U003189,2025-11-14,22:00,06:00,15,False
U003190,2025-11-24,22:00,06:00,8,False
U003191,2025-11-25,06:00,14:00,10,False
U003192,2025-12-06,14:00,22:00,8,True
U003193,2025-12-11,22:00,06:00,12,False
U003194,2025-11-16,22:00,06:00,11,False
U003195,2025-11-29,06:00,14:00,7,False
U003196,2025-12-13,06:00,14:00,6,False
U003197,2025-11-30,14:00,22:00,3,False
U003198,2025-12-03,14:00,22:00,6,True
U003199,2025-11-18,14:00,22:00,19,True
U003200,2025-12-03,14:00,22:00,14,False
U003201,2025-11-22,14:00,22:00,2,False
U003202,2025-11-20,22:00,06:00,16,True
U003203,2025-11-15,14:00,22:00,9,False
U003204,2025-11-15,06:00,14:00,13,False
U003205,2025-12-11,14:00,22:00,20,False
U003206,2025-11-29,06:00,14:00,4,False
U003207,2025-12-01,22:00,06:00,2,True
U003208,2025-12-13,22:00,06:00,12,False
U003209,2025-12-08,14:00,22:00,4,True
U003210,2025-11-28,14:00,22:00,7,True
U003211,2025-11-23,14:00,22:00,16,True
U003212,2025-11-21,06:00,14:00,9,False
U003213,2025-12-10,14:00,22:00,10,False
U003214,2025-11-21,06:00,14:00,2,False
U003215,2025-11-21,14:00,22:00,6,False
U003216,2025-11-25,22:00,06:00,13,True
U003217,2025-12-02,22:00,06:00,18,False
U003218,2025-12-07,06:00,14:00,21,True
U003219,2025-12-06,06:00,14:00,5,False
U003220,2025-12-08,06:00,14:00,11,True
U003221,2025-12-10,22:00,06:00,17,False
U003222,2025-11-17,22:00,06:00,6,False
U003223,2025-11-22,22:00,06:00,10,True
U003224,2025-12-11,06:00,14:00,12,False
U003225,2025-11-26,14:00,22:00,3,True
U003226,2025-11-25,06:00,14:00,6,False
U003227,2025-11-15,14:00,22:00,3,False
U003228,2025-11-16,22:00,06:00,11,False
U003229,2025-12-01,22:00,06:00,6,True
U003230,2025-11-23,22:00,06:00,17,False
U003231,2025-12-06,22:00,06:00,9,False
U003232,2025-11-18,22:00,06:00,15,False
U003233,2025-12-09,14:00,22:00,8,False
U003234,2025-11-20,14:00,22:00,12,False
U003235,2025-12-03,06:00,14:00,8,True
U003236,2025-11-23,14:00,22:00,5,False
U003237,2025-11-18,22:00,06:00,2,False
U003238,2025-11-30,06:00,14:00,10,False
U003239,2025-11-18,22:00,06:00,9,False
U003240,2025-12-01,14:00,22:00,18,False
U003241,2025-12-01,06:00,14:00,16,False
U003242,2025-12-09,06:00,14:00,18,False
U003243,2025-12-04,06:00,14:00,13,False
U003244,2025-11-16,14:00,22:00,4,False
U003245,2025-11-25,14:00,22:00,2,False
U003246,2025-12-03,14:00,22:00,9,False
U003247,2025-11-24,14:00,22:00,20,False
U003248,2025-11-14,22:00,06:00,15,False
U003249,2025-12-11,06:00,14:00,10,False
U003250,2025-12-06,06:00,14:00,11,False
U003251,2025-12-13,22:00,06:00,17,False
U003252,2025-12-12,06:00,14:00,5,False
U003253,2025-11-28,22:00,06:00,22,False
U003254,2025-12-08,14:00,22:00,10,True
U003255,2025-11-16,06:00,14:00,13,True
U003256,2025-11-15,14:00,22:00,12,False
U003257,2025-12-04,14:00,22:00,11,True
U003258,2025-12-09,14:00,22:00,5,False
U003259,2025-11-23,14:00,22:00,17,True
U003260,2025-11-14,14:00,22:00,2,False
U003261,2025-12-02,06:00,14:00,16,True
U003262,2025-11-24,14:00,22:00,15,False
U003263,2025-12-09,06:00,14:00,13,False
U003264,2025-12-05,14:00,22:00,16,False
U003265,2025-12-06,06:00,14:00,6,False
U003266,2025-12-06,14:00,22:00,12,False
U003267,2025-12-07,22:00,06:00,11,False
U003268,2025-11-30,22:00,06:00,15,False
U003269,2025-12-08,06:00,14:00,7,False
U003270,2025-12-02,22:00,06:00,10,False
U003271,2025-12-13,22:00,06:00,10,False
U003272,2025-11-24,14:00,22:00,13,False
U003273,2025-11-18,14:00,22:00,10,False
U003274,2025-12-07,22:00,06:00,5,False
U003275,2025-11-17,06:00,14:00,13,False
